id,order_hour,day_of_week,restaurant_type,cuisine_type,distance_km,estimated_delivery_min,order_value_inr,num_items,is_peak_hour,weather_condition,traffic_density,delivery_partner_rating,delivery_partner_orders,restaurant_rating,restaurant_avg_prep_min,is_promo_order,area_type,is_late
214,18,sunday,casual_dining,biryani,9.6,66,,5,false,hot,moderate,4.0,276.0,3.9,33.0,false,commercial,on_time
215,1,saturday,casual_dining,indian,3.2,64,1913.0,13,false,light_rain,moderate,3.2,1267.0,3.6,36.4,false,commercial,late
216,20,friday,fast_food,biryani,7.9,61,1955.0,12,true,clear,heavy,3.0,3974.0,4.2,25.5,true,market,on_time
217,11,sunday,cafe,pizza_burger,8.2,13,2860.0,12,true,fog,moderate,3.5,4105.0,3.9,20.0,false,highway,on_time
218,5,tuesday,cafe,dessert,13.2,52,2949.0,8,false,hot,low,3.8,2944.0,3.3,25.1,false,commercial,on_time
219,22,monday,fast_food,pizza_burger,7.2,49,,11,true,heavy_rain,heavy,3.5,2981.0,3.3,16.0,true,highway,on_time
220,3,tuesday,casual_dining,indian,4.6,39,1613.0,15,false,clear,moderate,3.9,2320.0,3.4,,false,market,on_time
221,22,saturday,fine_dining,pizza_burger,3.8,19,1863.0,2,true,hot,moderate,2.3,32.0,4.0,16.1,true,college_area,late
222,10,monday,casual_dining,pizza_burger,13.2,16,1208.0,9,true,fog,low,5.0,852.0,2.3,35.2,false,commercial,late
223,23,friday,casual_dining,indian,3.0,45,2964.0,10,false,humid,heavy,3.3,605.0,3.8,14.6,true,highway,on_time
224,16,sunday,fine_dining,south_indian,6.7,44,2144.0,1,false,humid,moderate,3.0,3200.0,3.2,38.0,false,highway,late
225,5,sunday,cloud_kitchen,italian,3.2,48,943.0,8,true,hot,moderate,4.6,2065.0,3.8,42.1,false,residential,on_time
226,23,friday,cafe,pizza_burger,11.7,45,267.0,12,true,humid,moderate,3.0,3545.0,3.9,25.9,true,market,late
227,4,monday,cloud_kitchen,chinese,7.4,29,229.0,5,false,humid,gridlock,3.9,2349.0,2.7,24.9,false,residential,late
228,19,sunday,cloud_kitchen,biryani,5.6,58,693.0,2,false,fog,moderate,3.0,1808.0,3.6,12.4,true,college_area,on_time
229,1,friday,casual_dining,healthy,5.7,68,775.0,8,false,hot,low,3.6,3860.0,3.8,11.2,true,highway,late
230,5,monday,casual_dining,dessert,12.9,58,1303.0,5,true,hot,heavy,3.6,4138.0,3.8,25.0,false,highway,late
231,21,monday,casual_dining,other,8.5,35,722.0,10,false,fog,moderate,3.3,2199.0,3.6,36.6,false,commercial,late
232,10,sunday,fine_dining,other,10.9,45,1929.0,15,true,clear,moderate,4.4,3873.0,3.0,16.5,false,college_area,late
233,15,saturday,cafe,indian,13.5,52,712.0,14,false,light_rain,heavy,4.8,3563.0,3.1,44.1,true,market,late
234,15,sunday,fast_food,pizza_burger,13.6,52,644.0,10,false,clear,heavy,3.3,3199.0,2.9,15.9,true,residential,late
235,0,sunday,cloud_kitchen,south_indian,5.3,85,1466.0,13,false,clear,low,3.9,4505.0,4.0,24.3,false,college_area,on_time
236,8,friday,casual_dining,healthy,14.3,42,2677.0,14,false,clear,heavy,2.9,1893.0,,24.3,false,college_area,on_time
237,5,friday,fast_food,chinese,0.9,87,1458.0,3,true,humid,moderate,,4440.0,3.7,21.0,true,college_area,on_time
238,15,thursday,casual_dining,other,6.0,54,1300.0,7,false,light_rain,gridlock,,3170.0,2.7,5.0,false,commercial,on_time
239,2,wednesday,casual_dining,biryani,13.5,54,1776.0,4,false,clear,heavy,3.9,2948.0,3.7,15.8,false,residential,late
240,19,thursday,cloud_kitchen,dessert,4.5,24,845.0,11,false,heavy_rain,gridlock,3.4,4124.0,4.1,24.0,true,college_area,late
241,3,saturday,fast_food,indian,4.5,26,1124.0,11,false,clear,moderate,3.6,3101.0,2.6,21.0,true,highway,on_time
242,18,friday,cloud_kitchen,indian,4.9,21,719.0,10,true,hot,low,3.5,3922.0,3.4,28.4,false,highway,on_time
243,2,sunday,cafe,pizza_burger,9.4,31,1758.0,12,false,clear,heavy,3.7,4730.0,2.8,29.6,false,college_area,late
244,18,thursday,fast_food,indian,6.9,32,,15,true,clear,heavy,3.3,4308.0,3.4,19.6,true,residential,late
245,19,friday,fine_dining,dessert,11.0,87,2053.0,6,false,humid,gridlock,3.9,4784.0,3.2,12.4,false,commercial,late
246,6,saturday,casual_dining,indian,13.5,21,838.0,10,false,heavy_rain,moderate,3.0,3689.0,3.9,,false,college_area,on_time
247,19,friday,fast_food,pizza_burger,10.3,77,2361.0,8,true,humid,moderate,1.8,72.0,3.8,8.4,false,college_area,late
248,8,saturday,casual_dining,italian,3.5,60,842.0,1,true,light_rain,gridlock,4.5,2158.0,4.5,16.0,true,residential,late
249,0,tuesday,cloud_kitchen,biryani,14.0,22,535.0,2,false,clear,gridlock,3.8,1137.0,3.7,13.5,false,highway,on_time
250,7,friday,casual_dining,pizza_burger,4.3,66,1114.0,14,true,heavy_rain,low,3.9,4328.0,3.9,29.5,false,highway,late
251,6,monday,fast_food,italian,2.7,64,1833.0,13,true,clear,heavy,3.3,4078.0,3.4,35.2,false,market,late
252,17,thursday,fast_food,indian,1.8,37,511.0,8,true,clear,heavy,3.5,43.0,3.0,20.3,false,commercial,late
253,7,friday,fast_food,indian,8.7,53,1979.0,15,false,clear,low,,,4.2,24.3,false,market,late
254,0,saturday,cloud_kitchen,biryani,2.1,28,2603.0,7,false,hot,gridlock,4.6,1832.0,4.4,26.3,false,residential,late
255,10,sunday,casual_dining,biryani,2.5,55,949.0,10,false,hot,moderate,3.4,46.0,4.1,,false,commercial,on_time
256,17,friday,fast_food,pizza_burger,4.9,12,1405.0,9,false,clear,heavy,2.7,3642.0,3.8,5.0,true,commercial,on_time
257,22,saturday,fast_food,south_indian,4.6,29,761.0,2,false,clear,gridlock,4.3,1676.0,3.1,29.4,false,market,late
258,9,friday,casual_dining,south_indian,9.3,34,1147.0,8,true,humid,low,4.6,3353.0,4.4,,false,college_area,late
259,2,saturday,fine_dining,italian,12.3,84,163.0,6,true,clear,gridlock,3.7,1270.0,4.0,18.3,false,residential,late
260,6,monday,casual_dining,indian,11.5,65,2866.0,15,false,heavy_rain,heavy,4.9,3984.0,4.9,25.3,false,highway,on_time
261,15,wednesday,fine_dining,italian,4.3,90,1305.0,1,false,heavy_rain,heavy,4.0,3964.0,,29.4,false,residential,on_time
262,15,thursday,casual_dining,other,4.1,70,2388.0,4,false,hot,moderate,3.7,3024.0,4.2,27.8,true,residential,on_time
263,19,thursday,fast_food,healthy,14.5,64,513.0,14,false,clear,low,3.7,2791.0,4.0,43.6,false,residential,late
264,16,monday,cloud_kitchen,italian,0.6,44,2456.0,15,false,humid,heavy,4.1,3171.0,3.5,23.3,false,residential,late
265,1,tuesday,casual_dining,biryani,13.3,87,,2,false,light_rain,moderate,4.6,4823.0,4.5,22.3,false,college_area,on_time
266,0,wednesday,cloud_kitchen,dessert,3.4,68,2175.0,7,true,clear,moderate,4.2,1013.0,3.9,20.2,true,residential,late
267,15,sunday,fine_dining,south_indian,14.2,48,2719.0,9,true,clear,moderate,4.0,4590.0,3.1,27.5,false,commercial,on_time
268,11,wednesday,fast_food,indian,5.5,66,584.0,6,false,clear,moderate,3.8,3508.0,3.6,21.7,false,residential,on_time
269,4,friday,fast_food,indian,6.9,76,1481.0,4,true,clear,heavy,4.3,4803.0,3.1,22.1,true,commercial,late
270,4,tuesday,cloud_kitchen,south_indian,10.8,43,1898.0,5,false,humid,heavy,3.4,2072.0,3.4,22.2,true,college_area,late
271,22,friday,fast_food,other,9.0,50,1829.0,11,true,clear,heavy,2.7,2006.0,4.1,20.7,false,college_area,late
272,8,wednesday,fast_food,pizza_burger,5.1,31,2597.0,1,false,humid,heavy,3.9,2318.0,,15.9,true,highway,on_time
273,8,tuesday,fast_food,indian,8.5,36,725.0,13,false,light_rain,heavy,3.1,4834.0,3.8,,false,market,on_time
274,2,friday,fast_food,indian,11.1,30,609.0,4,false,clear,low,2.8,,3.2,19.1,false,commercial,on_time
275,18,monday,cloud_kitchen,dessert,1.1,50,834.0,13,true,clear,heavy,4.9,4639.0,3.9,28.1,false,college_area,on_time
276,15,monday,fast_food,dessert,0.7,40,2685.0,10,false,heavy_rain,moderate,1.5,1787.0,4.1,23.1,false,residential,late
277,15,tuesday,casual_dining,biryani,7.1,36,2829.0,3,true,fog,moderate,,3130.0,2.5,18.1,false,market,on_time
278,2,monday,cafe,pizza_burger,2.4,46,1751.0,9,false,humid,moderate,3.0,2373.0,3.8,37.6,true,college_area,on_time
279,19,monday,casual_dining,indian,10.1,75,1553.0,6,false,fog,moderate,3.2,1461.0,3.6,21.0,false,market,on_time
280,23,wednesday,fast_food,dessert,3.6,63,1855.0,15,true,light_rain,moderate,4.1,1465.0,4.3,28.2,false,commercial,on_time
281,21,saturday,cloud_kitchen,dessert,6.8,18,1887.0,4,false,clear,low,5.0,3042.0,3.9,15.0,false,market,late
282,23,friday,fast_food,chinese,3.4,51,593.0,3,false,humid,low,4.3,1059.0,4.0,5.0,true,commercial,late
283,0,friday,cloud_kitchen,pizza_burger,8.5,45,2090.0,12,false,humid,moderate,3.1,972.0,,16.3,false,residential,late
284,23,wednesday,cloud_kitchen,chinese,2.2,19,1411.0,15,false,light_rain,low,3.8,2391.0,3.7,5.0,true,residential,on_time
285,19,sunday,casual_dining,indian,0.8,68,,13,false,clear,moderate,3.6,3000.0,4.3,19.6,true,commercial,on_time
286,10,thursday,casual_dining,chinese,1.2,49,187.0,4,true,hot,low,2.3,2505.0,3.7,36.7,false,market,on_time
287,16,monday,casual_dining,indian,14.3,63,2317.0,8,false,hot,low,3.8,899.0,3.8,12.9,false,college_area,on_time
288,7,friday,casual_dining,italian,2.6,48,2523.0,12,false,heavy_rain,gridlock,3.3,1814.0,,5.0,false,residential,late
289,3,monday,cloud_kitchen,south_indian,10.8,16,1896.0,5,true,light_rain,heavy,,1503.0,3.7,37.0,false,residential,on_time
290,5,wednesday,cloud_kitchen,south_indian,1.5,13,2271.0,13,false,humid,gridlock,3.6,343.0,2.5,17.2,true,commercial,late
291,7,friday,casual_dining,south_indian,2.1,24,1615.0,15,false,clear,heavy,4.9,3861.0,3.4,21.8,false,college_area,late
292,19,sunday,cafe,chinese,,85,1893.0,11,false,light_rain,heavy,4.0,3352.0,3.7,29.9,false,highway,on_time
293,2,friday,fine_dining,indian,7.2,57,1244.0,1,true,clear,heavy,3.9,2861.0,4.2,27.2,true,commercial,on_time
294,15,saturday,fine_dining,biryani,14.3,15,2396.0,5,false,clear,moderate,5.0,1249.0,3.1,29.5,false,highway,on_time
295,2,sunday,casual_dining,italian,14.2,82,1457.0,8,true,humid,moderate,4.0,1209.0,3.9,31.0,true,market,on_time
296,17,tuesday,casual_dining,chinese,11.8,44,2072.0,11,false,heavy_rain,moderate,5.0,4391.0,4.6,5.0,false,college_area,on_time
297,13,wednesday,fast_food,healthy,9.2,81,1902.0,15,false,hot,heavy,3.0,2140.0,3.3,7.9,false,college_area,on_time
298,17,thursday,fine_dining,pizza_burger,7.1,80,2136.0,12,true,light_rain,gridlock,,1611.0,2.8,33.7,false,highway,on_time
299,1,thursday,fast_food,healthy,5.7,77,2377.0,4,true,hot,heavy,4.0,1980.0,3.9,14.2,false,commercial,late
300,21,thursday,cafe,south_indian,14.2,67,1586.0,14,false,heavy_rain,moderate,4.6,2798.0,3.0,15.3,false,college_area,on_time
301,2,sunday,fast_food,indian,9.2,86,2458.0,2,true,clear,gridlock,3.0,557.0,3.2,9.4,true,highway,late
302,15,saturday,fast_food,pizza_burger,,28,1542.0,13,true,humid,gridlock,3.5,3995.0,4.3,18.0,false,residential,on_time
303,8,friday,casual_dining,chinese,3.9,71,2874.0,15,false,clear,moderate,2.6,4405.0,4.8,18.5,true,residential,on_time
304,3,wednesday,fine_dining,south_indian,1.2,80,2283.0,3,false,light_rain,gridlock,3.8,3687.0,3.1,12.6,true,commercial,late
305,0,sunday,fast_food,indian,14.2,19,595.0,14,false,light_rain,low,3.8,1153.0,3.3,11.5,false,market,on_time
306,3,sunday,cafe,dessert,5.0,34,2506.0,11,false,clear,low,4.2,3745.0,3.4,25.2,false,college_area,on_time
307,0,sunday,fast_food,indian,,53,1699.0,9,false,clear,low,3.4,3622.0,3.4,13.9,false,residential,on_time
308,13,monday,fast_food,healthy,2.2,67,2955.0,14,false,hot,heavy,3.6,3360.0,4.9,15.9,true,residential,on_time
309,20,saturday,casual_dining,healthy,12.6,34,2184.0,7,true,clear,low,4.2,973.0,3.4,5.0,false,market,on_time
310,15,monday,casual_dining,south_indian,0.9,85,344.0,3,true,light_rain,low,4.0,3908.0,3.5,41.4,false,market,late
311,19,wednesday,fast_food,pizza_burger,12.6,49,1245.0,5,true,heavy_rain,low,4.1,3729.0,4.7,31.4,false,residential,late
312,23,monday,casual_dining,biryani,2.5,85,1600.0,3,true,light_rain,moderate,4.4,3412.0,4.0,,false,commercial,on_time
313,7,friday,fast_food,dessert,13.4,79,2533.0,10,true,hot,moderate,4.3,3067.0,4.3,,true,residential,on_time
314,6,saturday,casual_dining,south_indian,11.1,19,2215.0,4,false,humid,low,5.0,1292.0,3.2,22.1,false,commercial,on_time
315,2,monday,fine_dining,dessert,2.9,75,1171.0,12,false,clear,moderate,4.1,4314.0,3.4,21.8,false,highway,on_time
316,16,thursday,fine_dining,south_indian,,34,1995.0,8,true,fog,moderate,4.1,2861.0,3.1,9.2,false,commercial,on_time
317,0,thursday,casual_dining,other,5.0,80,1773.0,14,false,clear,moderate,3.6,164.0,4.2,5.0,true,highway,late
318,15,thursday,cafe,south_indian,3.1,20,465.0,3,false,heavy_rain,heavy,3.8,3920.0,4.4,16.7,true,market,on_time
319,11,tuesday,fine_dining,south_indian,13.0,45,780.0,3,true,light_rain,gridlock,,1715.0,3.3,6.4,false,college_area,late
320,18,thursday,fast_food,dessert,6.4,58,1089.0,11,true,clear,moderate,3.4,3463.0,3.5,23.7,false,market,late
321,21,saturday,cloud_kitchen,dessert,6.3,57,666.0,11,true,clear,moderate,4.6,1441.0,3.5,23.8,true,college_area,late
322,22,monday,fine_dining,biryani,3.0,16,535.0,8,true,heavy_rain,gridlock,2.7,2096.0,2.8,12.3,false,commercial,late
323,21,monday,fast_food,indian,6.1,86,268.0,10,false,clear,moderate,4.8,801.0,3.3,16.7,true,commercial,on_time
324,13,wednesday,fast_food,south_indian,,60,2632.0,13,true,clear,heavy,3.6,2766.0,4.2,39.6,true,highway,on_time
325,5,sunday,fine_dining,other,5.8,26,937.0,10,true,humid,moderate,3.2,2661.0,3.2,29.8,true,residential,on_time
326,5,saturday,casual_dining,pizza_burger,14.3,41,941.0,7,true,clear,moderate,3.6,1691.0,3.8,17.5,false,highway,on_time
327,12,saturday,fast_food,dessert,14.2,35,697.0,7,false,heavy_rain,heavy,4.2,234.0,2.9,44.9,true,highway,on_time
328,18,thursday,fast_food,indian,2.6,31,1478.0,10,true,clear,heavy,3.9,1877.0,3.6,,false,college_area,on_time
329,21,friday,casual_dining,south_indian,3.1,22,1591.0,2,false,humid,moderate,5.0,962.0,,13.9,false,highway,on_time
330,7,monday,cafe,pizza_burger,13.0,21,703.0,12,true,clear,moderate,4.1,3371.0,3.0,20.9,false,residential,late
331,1,saturday,cloud_kitchen,dessert,6.2,80,1864.0,7,false,light_rain,heavy,4.2,,4.2,6.7,true,college_area,on_time
332,20,sunday,fine_dining,indian,0.6,10,2196.0,10,false,fog,moderate,4.2,4482.0,4.2,39.9,false,highway,late
333,0,friday,fast_food,healthy,,42,1184.0,11,false,humid,heavy,3.9,,3.1,23.8,false,residential,late
334,14,sunday,casual_dining,biryani,9.2,23,1797.0,10,false,hot,moderate,3.6,1408.0,3.6,14.1,true,commercial,on_time
335,0,saturday,casual_dining,indian,12.1,73,1556.0,3,false,clear,moderate,3.9,208.0,3.7,26.5,false,commercial,on_time
336,4,tuesday,casual_dining,chinese,2.4,52,666.0,14,false,hot,moderate,4.0,4371.0,2.6,23.5,true,residential,on_time
337,15,sunday,fast_food,chinese,,67,2217.0,7,false,hot,heavy,3.8,1753.0,2.9,19.0,false,commercial,late
338,18,monday,fine_dining,biryani,13.9,50,2424.0,13,true,humid,moderate,4.7,496.0,4.5,9.9,false,college_area,late
339,3,friday,cloud_kitchen,indian,11.4,90,1981.0,4,false,humid,moderate,4.6,902.0,3.1,7.6,false,residential,on_time
340,2,tuesday,casual_dining,indian,9.1,77,1039.0,13,false,heavy_rain,moderate,3.0,3599.0,4.5,43.9,false,highway,late
341,16,monday,cafe,dessert,11.7,48,2788.0,8,true,hot,gridlock,4.5,,2.9,,false,highway,late
342,16,thursday,fast_food,indian,6.7,10,1420.0,8,false,heavy_rain,gridlock,3.8,1750.0,4.1,39.0,false,residential,late
343,11,wednesday,casual_dining,chinese,11.5,50,870.0,6,false,heavy_rain,heavy,3.6,460.0,3.5,13.6,false,college_area,late
344,13,friday,cafe,south_indian,5.9,54,1283.0,13,false,clear,gridlock,,4490.0,3.6,29.9,false,residential,late
345,20,friday,casual_dining,south_indian,4.0,88,2107.0,12,false,clear,low,4.0,917.0,4.8,26.7,false,highway,on_time
346,5,monday,fine_dining,pizza_burger,11.1,90,2553.0,3,false,clear,gridlock,3.2,,,28.7,false,college_area,late
347,2,tuesday,cafe,south_indian,6.6,22,1133.0,6,false,humid,low,4.4,4735.0,4.1,29.3,false,college_area,on_time
348,8,friday,casual_dining,dessert,14.7,80,774.0,6,true,clear,moderate,3.7,3402.0,4.0,5.9,false,highway,on_time
349,4,wednesday,cloud_kitchen,biryani,5.6,18,1916.0,3,false,clear,moderate,4.4,4666.0,5.0,15.2,false,residential,late
350,23,saturday,fast_food,indian,13.9,72,2771.0,11,false,clear,gridlock,,2195.0,3.1,8.3,true,college_area,late
351,16,saturday,casual_dining,indian,14.0,32,631.0,4,false,heavy_rain,heavy,4.4,960.0,3.3,23.9,false,college_area,late
352,13,sunday,casual_dining,south_indian,,63,2429.0,15,true,humid,heavy,,4864.0,4.2,8.8,false,highway,on_time
353,20,saturday,casual_dining,italian,12.1,56,1482.0,2,true,hot,gridlock,4.6,2158.0,3.6,5.0,false,residential,on_time
354,2,thursday,cloud_kitchen,pizza_burger,6.8,48,2418.0,15,false,clear,heavy,3.4,394.0,3.4,19.6,false,college_area,on_time
355,0,saturday,casual_dining,biryani,13.8,35,1566.0,1,true,humid,heavy,5.0,3633.0,4.3,,false,highway,late
356,19,wednesday,cloud_kitchen,italian,7.0,10,1194.0,2,false,clear,low,3.7,,3.5,24.6,false,market,late
357,20,wednesday,cafe,indian,11.3,23,2120.0,7,true,humid,gridlock,3.0,4059.0,3.2,9.4,true,college_area,on_time
358,22,saturday,casual_dining,chinese,7.3,83,2712.0,10,true,clear,gridlock,3.9,4843.0,4.1,13.6,false,commercial,on_time
359,0,thursday,cloud_kitchen,biryani,3.8,74,1028.0,5,true,hot,gridlock,3.7,2178.0,3.9,5.0,false,residential,late
360,2,saturday,fast_food,south_indian,3.4,78,1436.0,9,true,clear,moderate,3.4,1867.0,3.5,38.5,false,commercial,late
361,17,sunday,fast_food,south_indian,6.7,76,764.0,3,false,humid,moderate,3.8,1800.0,3.5,7.4,false,residential,on_time
362,9,sunday,casual_dining,indian,,58,631.0,2,true,clear,moderate,4.3,505.0,3.2,18.4,false,residential,on_time
363,21,sunday,fast_food,pizza_burger,9.3,59,2356.0,15,true,clear,moderate,4.0,720.0,4.1,5.0,false,commercial,on_time
364,2,thursday,fast_food,healthy,10.5,67,681.0,4,false,humid,moderate,4.7,1988.0,3.5,13.6,false,commercial,late
365,7,wednesday,cafe,chinese,4.6,62,2400.0,2,false,clear,heavy,3.7,875.0,3.2,39.5,false,residential,on_time
366,13,friday,casual_dining,south_indian,7.5,66,1344.0,11,false,hot,heavy,4.1,2879.0,2.9,25.0,true,college_area,on_time
367,23,thursday,casual_dining,other,1.1,27,2986.0,7,true,hot,gridlock,4.0,634.0,3.9,14.8,false,highway,late
368,17,friday,fine_dining,italian,12.4,25,671.0,10,true,heavy_rain,low,5.0,4378.0,3.4,21.7,false,college_area,late
369,14,saturday,cafe,biryani,14.9,11,369.0,6,false,light_rain,moderate,3.1,2421.0,2.5,16.4,true,commercial,late
370,21,saturday,cloud_kitchen,indian,6.4,22,318.0,8,false,humid,moderate,3.4,1325.0,3.0,21.1,false,college_area,on_time
371,22,thursday,fast_food,biryani,0.7,54,2523.0,13,true,humid,moderate,5.0,1009.0,3.6,29.4,false,commercial,on_time
372,1,tuesday,cafe,indian,3.0,89,1369.0,5,true,light_rain,moderate,3.6,2334.0,3.6,18.7,false,college_area,late
373,9,thursday,cloud_kitchen,other,,81,108.0,2,false,clear,moderate,2.7,1140.0,3.6,24.2,true,residential,late
374,1,tuesday,cafe,pizza_burger,9.4,52,2637.0,13,false,clear,gridlock,5.0,3221.0,3.5,24.4,false,commercial,on_time
375,16,sunday,cloud_kitchen,dessert,11.9,81,2643.0,4,false,clear,moderate,3.1,404.0,,,true,residential,late
376,7,wednesday,casual_dining,pizza_burger,4.2,63,2438.0,1,true,heavy_rain,heavy,3.9,3754.0,3.2,14.6,false,commercial,late
377,0,tuesday,fast_food,biryani,11.6,83,819.0,2,true,humid,heavy,4.6,3191.0,4.4,16.7,true,college_area,late
378,8,monday,casual_dining,south_indian,10.5,40,1180.0,4,true,hot,heavy,4.4,696.0,4.3,29.0,true,residential,late
379,10,saturday,casual_dining,healthy,5.2,85,2260.0,6,true,hot,heavy,3.2,908.0,,29.8,false,market,on_time
380,21,saturday,cloud_kitchen,other,8.4,18,1519.0,4,false,light_rain,gridlock,5.0,3848.0,4.0,10.6,false,college_area,on_time
381,15,wednesday,fast_food,south_indian,2.6,82,545.0,4,true,clear,heavy,4.2,3165.0,4.2,19.4,false,college_area,on_time
382,6,monday,fine_dining,other,7.1,57,803.0,14,false,hot,gridlock,3.8,1927.0,3.0,14.5,true,residential,late
383,9,thursday,fine_dining,biryani,,27,2920.0,11,false,hot,moderate,3.1,121.0,3.7,30.0,false,college_area,late
384,22,wednesday,fast_food,biryani,6.6,20,537.0,10,true,hot,low,4.1,2866.0,3.0,17.3,true,college_area,late
385,2,saturday,casual_dining,south_indian,12.7,71,2205.0,10,false,clear,heavy,4.9,3732.0,3.0,44.0,true,residential,late
386,17,friday,cloud_kitchen,chinese,9.1,28,1486.0,2,false,heavy_rain,moderate,3.6,3916.0,3.9,24.2,true,college_area,late
387,23,thursday,fine_dining,indian,,83,2271.0,9,false,clear,heavy,2.6,3592.0,4.3,33.8,true,highway,late
388,12,tuesday,casual_dining,chinese,8.9,33,2017.0,12,true,clear,heavy,3.3,3577.0,3.6,11.9,false,college_area,late
389,6,sunday,casual_dining,south_indian,,22,1373.0,10,true,hot,moderate,3.6,4487.0,4.7,22.1,true,highway,late
390,3,thursday,casual_dining,italian,6.3,55,1126.0,8,true,clear,moderate,2.7,2415.0,3.8,28.2,false,market,on_time
391,12,saturday,cafe,south_indian,2.2,62,2287.0,8,true,humid,gridlock,4.2,841.0,3.2,11.7,false,college_area,on_time
392,19,tuesday,fast_food,other,6.5,38,1036.0,5,false,clear,gridlock,4.3,2806.0,3.0,22.2,true,college_area,late
393,0,friday,cloud_kitchen,italian,1.6,45,2384.0,3,false,heavy_rain,heavy,3.3,3307.0,4.3,32.5,false,college_area,late
394,7,monday,fast_food,south_indian,1.9,80,,6,true,hot,heavy,4.4,3434.0,3.8,18.7,false,commercial,on_time
395,13,friday,fast_food,indian,6.5,26,1775.0,14,false,light_rain,gridlock,3.2,1466.0,4.1,13.5,false,commercial,late
396,15,sunday,casual_dining,indian,4.9,57,1169.0,9,false,hot,heavy,2.9,1857.0,2.1,40.0,false,commercial,on_time
397,13,thursday,casual_dining,dessert,13.9,86,694.0,8,false,hot,moderate,3.1,2236.0,3.8,10.3,false,commercial,on_time
398,11,monday,casual_dining,biryani,5.9,33,2160.0,7,true,humid,low,3.2,404.0,3.4,23.6,false,college_area,on_time
399,18,monday,casual_dining,pizza_burger,11.5,63,364.0,14,true,clear,moderate,4.4,413.0,2.9,14.9,false,market,late
