id,user_age_group,gender,subscription_plan,monthly_price_inr,subscription_duration_days,payment_method,num_payment_failures_90d,days_since_last_login,avg_session_duration_min,sessions_per_week,session_trend_30d,features_used_pct,num_support_tickets_90d,avg_ticket_resolution_hrs,unresolved_tickets,app_crash_count_30d,rating_given,num_referrals_made,competitor_app_installed,price_increase_experienced,used_discount_code,device_type,os_version_age_months,internet_speed_category,onboarding_completed,content_category_preference,days_since_last_feature_use,notification_opt_in,churn_reason
143,adult,undisclosed,standard,219.0,35,wallet,5,20,17.6,15.6,inactive,38.9,4,69.2,0,0,0.0,13,false,true,false,ipad,27.0,fast_4g,false,news,160.0,false,price_sensitive
144,middle_aged,female,basic,181.0,1764,upi,4,244,24.5,3.3,stable,22.9,9,4.4,3,0,1.6,0,false,false,true,desktop,38.0,broadband,false,news,215.0,true,lost_interest
145,adult,male,student,92.0,1511,wallet,2,298,29.2,1.7,stable,82.5,1,62.3,5,11,5.0,2,true,true,true,mid_android,5.0,slow_2g,false,entertainment,364.0,false,bad_experience
146,adult,female,student,93.0,894,wallet,0,140,37.9,2.0,declining,79.1,0,0.0,0,29,2.6,9,true,false,true,multi_device,45.0,broadband,false,mixed,150.0,false,found_alternative
147,adult,non_binary,standard,218.0,823,upi,1,134,31.3,0.2,stable,36.6,0,0.0,0,0,0.0,2,false,true,false,flagship_android,56.0,broadband,true,entertainment,298.0,false,price_sensitive
148,senior,female,student,67.0,1518,upi,0,276,18.7,27.5,stable,14.5,3,6.9,0,0,0.0,0,false,false,true,multi_device,26.0,moderate_3g,false,mixed,166.0,false,lost_interest
149,adult,male,premium,827.0,375,credit_card,0,106,12.0,1.8,increasing,45.7,11,15.6,0,45,2.7,0,false,false,false,budget_android,46.0,fast_4g,true,mixed,257.0,false,price_sensitive
150,young_adult,non_binary,basic,164.0,901,debit_card,0,191,13.4,14.1,declining,19.1,2,99.3,0,0,2.0,1,false,false,true,desktop,2.0,ultra_5g,true,social,196.0,true,found_alternative
151,adult,male,standard,269.0,1567,credit_card,0,59,14.2,8.4,stable,27.8,3,71.7,6,0,3.1,1,false,false,true,budget_android,43.0,moderate_3g,true,news,17.0,false,bad_experience
152,young_adult,undisclosed,basic,173.0,189,debit_card,0,111,1.8,22.2,increasing,16.6,5,142.5,0,47,3.1,9,false,true,false,flagship_android,37.0,slow_2g,true,social,193.0,false,bad_experience
153,adult,male,standard,289.0,305,wallet,0,36,7.8,2.2,inactive,56.2,3,37.8,0,2,1.8,3,true,false,false,mid_android,11.0,moderate_3g,true,education,194.0,true,found_alternative
154,young_adult,female,free_trial,0.0,1489,upi,9,17,23.0,8.5,inactive,27.7,3,2.3,0,39,1.1,0,false,false,false,mid_android,4.0,fast_4g,true,entertainment,266.0,false,lost_interest
155,adult,male,standard,496.0,1274,wallet,3,257,,3.7,stable,26.0,6,31.1,0,0,3.3,2,false,false,false,iphone,47.0,fast_4g,false,productivity,209.0,false,price_sensitive
156,middle_aged,undisclosed,basic,132.0,704,credit_card,0,178,1.0,10.8,inactive,44.5,6,34.1,0,15,4.0,0,false,false,false,desktop,21.0,broadband,true,mixed,298.0,false,lost_interest
157,adult,female,premium,980.0,1,upi,3,328,46.1,2.5,declining,79.6,7,35.6,0,25,4.1,2,false,false,false,multi_device,54.0,moderate_3g,true,education,62.0,true,price_sensitive
158,teen,female,basic,115.0,1512,wallet,6,328,15.4,1.4,declining,21.5,8,,0,0,1.3,0,false,false,true,budget_android,48.0,slow_2g,false,mixed,126.0,false,bad_experience
159,senior,female,standard,361.0,1138,upi,10,349,24.4,3.4,declining,53.0,2,6.6,0,44,0.0,7,true,true,false,budget_android,18.0,ultra_5g,false,social,251.0,true,found_alternative
160,teen,female,basic,189.0,1399,upi,0,200,20.8,0.3,declining,36.0,0,0.0,0,0,2.3,1,true,false,false,mid_android,14.0,fast_4g,false,productivity,326.0,true,found_alternative
161,senior,female,student,55.0,1590,wallet,1,118,4.6,3.0,declining,,0,0.0,0,18,2.9,13,true,false,false,mid_android,26.0,ultra_5g,false,social,182.0,false,found_alternative
162,adult,male,basic,148.0,412,wallet,7,191,,1.0,stable,47.3,1,35.9,1,15,0.0,2,false,false,true,mid_android,35.0,broadband,false,news,355.0,true,price_sensitive
163,young_adult,female,standard,345.0,269,upi,0,266,,7.1,declining,34.9,19,13.2,0,0,1.4,7,true,true,true,iphone,33.0,broadband,false,entertainment,64.0,false,price_sensitive
164,adult,male,student,137.0,1074,debit_card,0,354,2.7,4.6,stable,22.3,1,28.2,8,34,0.0,0,true,false,false,desktop,12.0,slow_2g,false,productivity,280.0,false,bad_experience
165,teen,female,student,122.0,494,wallet,1,312,26.2,18.1,declining,30.6,2,47.3,0,1,0.0,8,false,false,true,desktop,36.0,fast_4g,false,entertainment,36.0,true,price_sensitive
166,young_adult,female,student,56.0,961,upi,1,3,9.2,5.2,inactive,0.0,1,0.4,4,33,0.0,0,true,false,true,desktop,0.0,fast_4g,true,mixed,85.0,true,bad_experience
167,young_adult,female,standard,269.0,468,debit_card,1,174,10.6,0.8,declining,12.8,4,158.3,0,13,,0,false,false,false,iphone,4.0,fast_4g,true,entertainment,,true,found_alternative
168,adult,undisclosed,premium,980.0,1071,upi,2,182,21.3,4.3,increasing,28.2,5,173.2,0,0,3.8,1,false,false,true,mid_android,51.0,fast_4g,true,entertainment,,false,price_sensitive
169,adult,male,premium,533.0,1265,net_banking,0,115,20.4,1.2,declining,49.2,1,15.8,0,1,3.8,0,false,false,true,budget_android,60.0,moderate_3g,false,entertainment,212.0,false,lost_interest
170,senior,female,standard,488.0,389,net_banking,0,121,44.6,7.9,stable,7.8,1,9.0,0,0,0.0,0,true,true,true,desktop,3.0,moderate_3g,true,education,2.0,true,price_sensitive
171,young_adult,female,student,74.0,237,debit_card,7,94,1.4,3.4,increasing,30.0,3,,1,36,2.1,13,false,true,true,mid_android,2.0,broadband,true,education,97.0,false,price_sensitive
172,young_adult,female,student,82.0,625,upi,1,66,15.0,9.3,inactive,36.6,0,0.0,0,27,2.2,2,false,false,false,mid_android,15.0,fast_4g,false,news,221.0,true,lost_interest
173,senior,female,premium,860.0,1310,upi,0,227,54.1,1.1,inactive,4.4,0,0.0,0,0,4.6,0,false,true,false,mid_android,37.0,fast_4g,false,mixed,168.0,true,lost_interest
174,young_adult,male,free_trial,0.0,735,debit_card,1,262,18.6,1.8,declining,46.8,1,174.7,0,23,0.0,0,false,false,true,budget_android,5.0,fast_4g,false,news,260.0,false,lost_interest
175,young_adult,female,student,59.0,179,wallet,1,90,,0.0,declining,59.5,0,0.0,0,11,2.3,0,false,false,true,multi_device,3.0,moderate_3g,true,education,154.0,false,lost_interest
176,adult,male,standard,291.0,306,wallet,0,169,9.6,0.7,stable,46.0,0,0.0,0,0,1.7,0,false,false,false,iphone,28.0,moderate_3g,true,entertainment,208.0,true,found_alternative
177,young_adult,female,standard,434.0,107,wallet,3,151,,0.1,declining,,0,0.0,0,20,2.7,13,false,false,false,iphone,12.0,broadband,false,fitness,99.0,false,price_sensitive
178,young_adult,male,premium,786.0,206,credit_card,4,101,,3.9,stable,,2,37.6,0,0,4.3,0,false,true,false,desktop,5.0,fast_4g,true,entertainment,95.0,true,price_sensitive
179,senior,undisclosed,basic,162.0,589,upi,2,57,22.8,5.2,inactive,25.5,7,2.6,0,27,4.8,3,false,true,false,mid_android,39.0,fast_4g,false,entertainment,133.0,true,price_sensitive
180,adult,male,student,94.0,1288,upi,13,64,74.8,5.1,inactive,47.7,5,118.4,4,47,0.0,7,false,false,false,multi_device,35.0,ultra_5g,true,education,,true,lost_interest
181,senior,female,student,92.0,1698,credit_card,0,249,15.7,0.9,inactive,51.9,2,38.5,0,48,0.0,0,false,true,false,desktop,19.0,fast_4g,false,news,122.0,true,lost_interest
182,adult,male,standard,357.0,582,credit_card,9,345,0.0,4.7,declining,25.2,10,72.6,1,30,0.0,17,false,false,false,mid_android,29.0,fast_4g,true,entertainment,226.0,false,bad_experience
183,teen,female,student,126.0,102,upi,1,56,4.5,12.8,increasing,2.3,1,15.1,0,0,1.2,6,true,false,false,mid_android,34.0,moderate_3g,true,fitness,10.0,false,bad_experience
184,senior,female,premium,929.0,237,debit_card,1,281,11.6,3.0,inactive,59.4,0,0.0,0,9,2.7,7,false,false,true,multi_device,21.0,ultra_5g,false,fitness,145.0,true,lost_interest
185,senior,male,premium,826.0,1362,credit_card,2,247,14.9,3.5,declining,25.9,0,0.0,0,13,3.8,1,false,true,true,desktop,10.0,broadband,true,mixed,114.0,false,price_sensitive
186,middle_aged,male,basic,116.0,826,upi,3,47,52.2,12.8,inactive,54.4,3,63.0,5,48,0.0,9,false,false,true,desktop,21.0,moderate_3g,false,social,126.0,false,lost_interest
187,adult,male,standard,465.0,763,debit_card,0,359,10.5,5.6,declining,34.7,9,118.3,0,6,1.5,0,false,false,false,budget_android,38.0,broadband,true,education,,true,bad_experience
188,young_adult,female,student,111.0,1644,net_banking,0,308,,9.2,declining,29.6,2,131.3,0,9,4.9,0,false,true,false,iphone,35.0,slow_2g,false,mixed,28.0,false,price_sensitive
189,middle_aged,female,free_trial,0.0,1065,wallet,9,171,23.5,1.5,inactive,58.3,0,0.0,0,0,1.7,2,true,false,false,multi_device,2.0,moderate_3g,false,mixed,348.0,true,found_alternative
190,young_adult,female,student,81.0,1064,upi,3,319,11.1,2.9,declining,40.7,4,25.2,3,0,4.7,1,false,false,true,multi_device,45.0,fast_4g,false,education,274.0,true,found_alternative
191,adult,female,standard,301.0,1747,credit_card,4,103,23.4,4.8,declining,59.2,5,15.3,7,10,4.8,2,false,false,true,budget_android,4.0,broadband,false,fitness,19.0,false,price_sensitive
192,adult,male,standard,398.0,1237,credit_card,4,203,21.0,0.3,stable,31.5,3,7.2,0,0,0.0,1,true,false,false,mid_android,14.0,broadband,true,news,131.0,true,found_alternative
193,young_adult,female,basic,106.0,822,credit_card,6,110,64.7,8.6,stable,17.8,0,0.0,0,7,3.4,7,false,true,true,iphone,8.0,moderate_3g,true,mixed,153.0,true,price_sensitive
194,young_adult,male,standard,235.0,430,net_banking,0,215,63.2,4.0,inactive,,1,8.2,10,31,0.0,2,false,true,false,mid_android,24.0,broadband,true,productivity,130.0,true,bad_experience
195,adult,female,basic,115.0,318,net_banking,12,99,11.7,1.5,inactive,,3,90.1,2,44,2.3,5,false,false,true,desktop,26.0,moderate_3g,false,news,215.0,false,lost_interest
196,adult,male,standard,245.0,555,wallet,11,148,24.7,6.2,inactive,22.3,0,0.0,0,30,0.0,0,true,false,false,mid_android,26.0,fast_4g,true,education,87.0,false,lost_interest
197,young_adult,female,standard,365.0,716,debit_card,2,317,18.3,2.0,declining,40.5,4,24.9,6,21,0.0,0,false,false,false,iphone,25.0,broadband,true,fitness,358.0,true,bad_experience
198,adult,female,standard,397.0,882,debit_card,2,331,14.6,1.2,inactive,33.6,0,0.0,0,0,3.9,0,true,false,false,budget_android,17.0,fast_4g,false,fitness,69.0,true,found_alternative
199,adult,male,basic,168.0,1647,upi,0,354,21.5,4.0,inactive,65.6,0,0.0,0,11,0.0,0,false,true,false,desktop,34.0,fast_4g,false,education,124.0,false,lost_interest
200,adult,male,premium,840.0,834,credit_card,4,54,7.4,,declining,69.6,8,25.5,0,0,2.9,4,false,false,true,mid_android,53.0,fast_4g,true,entertainment,101.0,true,found_alternative
201,adult,female,basic,153.0,1601,upi,11,58,43.8,5.6,increasing,54.1,4,36.4,2,35,3.7,5,false,false,false,multi_device,48.0,ultra_5g,true,entertainment,337.0,true,found_alternative
202,young_adult,male,standard,238.0,1029,wallet,1,137,11.3,4.5,inactive,38.1,0,0.0,0,24,3.5,0,true,false,true,iphone,47.0,fast_4g,true,entertainment,119.0,true,found_alternative
203,teen,female,standard,471.0,728,wallet,3,352,10.4,2.3,inactive,36.3,0,0.0,0,5,0.0,2,true,false,false,budget_android,,broadband,true,entertainment,311.0,false,price_sensitive
204,middle_aged,female,standard,355.0,268,upi,11,208,1.6,,stable,6.5,1,68.3,5,23,2.1,0,false,false,false,mid_android,51.0,slow_2g,true,mixed,89.0,true,bad_experience
205,middle_aged,female,standard,439.0,152,debit_card,0,267,34.3,0.5,stable,61.2,0,0.0,0,25,3.9,0,false,false,true,budget_android,47.0,ultra_5g,true,education,341.0,true,price_sensitive
206,adult,female,basic,184.0,1059,debit_card,2,230,53.8,3.1,increasing,62.0,1,49.3,3,0,,1,true,false,true,multi_device,35.0,ultra_5g,true,productivity,,true,found_alternative
207,middle_aged,female,premium,924.0,1307,credit_card,1,290,30.5,2.7,declining,96.4,1,26.6,0,0,2.8,1,true,false,false,multi_device,8.0,fast_4g,true,productivity,114.0,false,found_alternative
208,middle_aged,undisclosed,standard,292.0,484,upi,0,12,,6.1,declining,62.7,1,51.3,7,18,4.9,4,false,false,true,mid_android,,fast_4g,true,education,266.0,true,found_alternative
209,middle_aged,female,free_trial,0.0,1021,upi,0,208,2.0,18.2,declining,0.0,9,25.0,6,0,,2,false,false,false,flagship_android,23.0,broadband,false,fitness,143.0,false,lost_interest
210,middle_aged,male,student,145.0,915,debit_card,0,286,30.6,0.1,declining,56.5,1,76.1,0,16,3.0,8,false,true,false,iphone,32.0,moderate_3g,false,social,282.0,true,found_alternative
211,young_adult,undisclosed,standard,466.0,1786,wallet,0,350,36.4,6.0,stable,54.0,2,17.8,0,35,3.8,3,false,false,true,budget_android,3.0,ultra_5g,false,entertainment,320.0,false,lost_interest
212,middle_aged,undisclosed,student,119.0,1254,net_banking,4,29,13.0,5.3,increasing,18.9,1,211.4,5,43,3.8,1,true,false,false,iphone,33.0,ultra_5g,true,mixed,285.0,true,bad_experience
213,adult,female,standard,246.0,1234,debit_card,5,196,28.6,1.7,declining,33.7,3,,0,49,0.0,12,true,false,true,iphone,23.0,fast_4g,true,news,80.0,true,price_sensitive
214,senior,female,standard,234.0,1053,debit_card,7,255,12.3,10.8,inactive,36.7,0,0.0,0,20,0.0,5,true,false,true,desktop,,fast_4g,true,entertainment,143.0,false,lost_interest
215,middle_aged,female,free_trial,0.0,1623,debit_card,1,210,27.8,1.4,stable,39.2,0,0.0,0,14,0.0,0,false,true,false,budget_android,59.0,fast_4g,true,education,154.0,true,found_alternative
216,adult,female,standard,268.0,1036,debit_card,3,146,8.9,38.1,inactive,21.3,20,16.2,0,12,3.6,1,false,true,true,mid_android,41.0,broadband,true,news,,false,price_sensitive
217,teen,female,student,141.0,736,upi,1,215,40.2,12.2,inactive,43.8,8,25.5,1,36,0.0,0,false,false,true,budget_android,7.0,fast_4g,true,social,346.0,true,bad_experience
218,teen,female,premium,758.0,339,upi,2,327,11.7,0.0,inactive,35.2,4,35.1,7,0,0.0,0,false,false,false,budget_android,40.0,fast_4g,true,entertainment,345.0,true,lost_interest
219,teen,male,basic,157.0,716,net_banking,0,303,7.8,2.0,declining,45.7,7,3.0,0,0,2.3,13,true,true,false,mid_android,52.0,moderate_3g,true,fitness,,false,found_alternative
220,young_adult,female,standard,449.0,505,net_banking,0,240,9.0,2.1,declining,42.1,0,0.0,0,0,2.7,18,false,false,false,budget_android,30.0,broadband,false,social,194.0,true,bad_experience
221,young_adult,female,student,138.0,756,credit_card,6,274,8.7,2.0,increasing,48.9,3,,4,19,1.2,2,true,true,true,budget_android,21.0,slow_2g,true,entertainment,221.0,true,price_sensitive
222,young_adult,female,basic,104.0,852,net_banking,1,289,37.9,6.3,declining,35.1,1,45.1,6,8,0.0,0,false,false,false,desktop,45.0,fast_4g,false,entertainment,107.0,true,lost_interest
223,young_adult,male,premium,625.0,1324,debit_card,0,353,16.4,1.9,declining,0.0,0,0.0,0,47,4.1,1,false,false,false,mid_android,60.0,broadband,false,fitness,53.0,false,price_sensitive
224,senior,female,basic,196.0,443,upi,0,317,1.5,0.4,declining,73.2,0,0.0,0,35,0.0,4,false,true,false,iphone,29.0,fast_4g,false,social,332.0,true,found_alternative
225,young_adult,non_binary,premium,843.0,384,debit_card,2,165,20.2,4.4,inactive,36.4,6,49.7,2,43,0.0,0,false,false,false,mid_android,43.0,broadband,true,entertainment,217.0,false,lost_interest
226,young_adult,male,student,108.0,1773,debit_card,1,315,,,declining,58.0,7,18.3,0,0,2.4,0,true,false,false,iphone,14.0,broadband,true,news,245.0,false,found_alternative
227,middle_aged,female,premium,951.0,281,debit_card,2,165,4.4,7.2,stable,10.5,0,0.0,0,33,1.7,6,false,true,false,mid_android,13.0,fast_4g,true,mixed,65.0,true,price_sensitive
228,young_adult,male,standard,412.0,345,net_banking,2,198,74.2,34.0,inactive,39.3,8,15.2,0,0,3.8,4,true,false,false,iphone,13.0,fast_4g,true,mixed,248.0,false,lost_interest
229,teen,female,standard,327.0,524,debit_card,0,351,,9.0,declining,45.2,1,84.6,5,46,0.0,0,false,false,false,desktop,51.0,broadband,true,productivity,234.0,false,lost_interest
230,young_adult,male,basic,176.0,1271,debit_card,3,328,54.1,0.6,declining,42.3,0,0.0,0,0,2.2,0,true,false,false,iphone,3.0,slow_2g,true,entertainment,327.0,true,found_alternative
231,adult,female,standard,489.0,264,debit_card,0,55,2.0,4.7,inactive,64.8,20,16.8,6,44,,0,false,true,true,iphone,9.0,broadband,true,productivity,7.0,true,price_sensitive
232,middle_aged,non_binary,standard,444.0,1240,upi,0,208,11.9,1.4,inactive,38.5,0,0.0,0,0,,16,false,false,false,iphone,30.0,ultra_5g,true,social,237.0,false,lost_interest
233,adult,male,free_trial,0.0,969,credit_card,4,260,8.6,13.2,inactive,27.1,3,40.6,0,15,2.9,8,false,false,false,desktop,51.0,fast_4g,false,entertainment,38.0,false,lost_interest
234,teen,female,standard,475.0,811,upi,0,120,3.3,0.2,inactive,31.7,2,,2,2,1.6,1,false,false,false,flagship_android,52.0,moderate_3g,true,entertainment,231.0,true,bad_experience
235,teen,male,free_trial,0.0,1793,debit_card,0,238,4.8,1.4,declining,41.9,2,19.1,10,48,4.8,0,true,false,true,mid_android,19.0,ultra_5g,false,social,227.0,true,found_alternative
236,young_adult,male,student,137.0,348,upi,3,319,13.9,1.1,stable,60.2,7,23.6,1,25,2.6,20,true,false,false,budget_android,55.0,fast_4g,true,entertainment,96.0,true,found_alternative
237,young_adult,male,free_trial,0.0,511,credit_card,8,32,4.3,10.4,inactive,34.5,0,0.0,0,0,0.0,1,false,false,true,budget_android,11.0,ultra_5g,false,entertainment,4.0,true,price_sensitive
238,young_adult,male,standard,319.0,1513,debit_card,13,146,34.1,1.0,inactive,2.5,2,97.0,0,28,3.6,1,true,false,true,flagship_android,11.0,fast_4g,true,entertainment,268.0,true,lost_interest
239,young_adult,male,premium,588.0,556,debit_card,0,350,8.7,1.6,declining,35.5,2,32.5,3,0,,3,false,false,false,mid_android,2.0,broadband,true,productivity,235.0,true,price_sensitive
240,senior,undisclosed,basic,141.0,112,net_banking,1,47,31.4,2.9,inactive,,3,48.3,4,0,0.0,0,false,false,true,iphone,7.0,fast_4g,true,education,178.0,true,price_sensitive
241,adult,male,standard,408.0,810,credit_card,0,233,18.0,12.5,declining,58.2,0,0.0,0,23,0.0,0,false,false,true,iphone,32.0,fast_4g,true,productivity,165.0,true,found_alternative
242,adult,male,standard,387.0,1520,wallet,3,164,40.1,0.5,stable,26.8,4,17.3,0,11,,1,false,true,true,desktop,59.0,fast_4g,false,entertainment,237.0,true,price_sensitive
243,teen,male,basic,112.0,1738,upi,0,355,84.6,6.9,declining,25.7,2,11.4,1,4,0.0,6,false,false,false,iphone,38.0,ultra_5g,true,mixed,58.0,false,found_alternative
244,adult,male,basic,194.0,1646,upi,0,82,11.3,2.2,inactive,7.7,4,113.5,0,3,0.0,0,true,true,true,budget_android,49.0,fast_4g,false,productivity,249.0,false,lost_interest
245,young_adult,male,standard,368.0,1674,debit_card,6,110,8.2,0.5,inactive,42.5,5,27.4,2,0,4.9,0,false,false,true,budget_android,16.0,ultra_5g,false,mixed,250.0,false,lost_interest
246,young_adult,male,premium,863.0,1684,wallet,0,150,15.3,7.2,declining,,0,0.0,0,0,1.5,18,false,false,true,desktop,41.0,ultra_5g,true,mixed,,true,price_sensitive
247,middle_aged,male,premium,622.0,786,upi,0,204,4.4,21.7,declining,77.7,0,0.0,0,23,2.1,1,true,false,false,ipad,16.0,moderate_3g,true,social,178.0,false,found_alternative
248,middle_aged,male,basic,128.0,1368,upi,2,173,0.6,8.7,stable,29.6,0,0.0,0,49,0.0,13,false,false,false,mid_android,53.0,fast_4g,true,fitness,341.0,true,price_sensitive
249,middle_aged,female,standard,312.0,142,credit_card,11,8,11.7,7.9,stable,54.1,0,0.0,0,3,3.1,0,false,true,true,multi_device,39.0,fast_4g,true,mixed,269.0,true,price_sensitive
250,young_adult,female,premium,677.0,1481,wallet,12,118,11.8,19.0,stable,40.6,0,0.0,0,48,1.1,0,false,false,true,flagship_android,59.0,broadband,true,education,67.0,true,price_sensitive
251,senior,male,basic,151.0,556,upi,0,160,9.0,2.6,declining,34.3,3,4.0,7,5,4.9,1,false,false,false,budget_android,46.0,slow_2g,true,education,324.0,true,bad_experience
252,adult,female,standard,387.0,1521,upi,0,43,,0.2,declining,45.5,1,,2,0,0.0,0,false,true,false,desktop,18.0,broadband,true,entertainment,48.0,false,price_sensitive
253,young_adult,female,basic,124.0,830,upi,0,3,2.3,6.7,declining,51.8,4,149.8,2,32,2.1,2,false,false,true,desktop,36.0,ultra_5g,true,social,49.0,false,found_alternative
254,senior,female,free_trial,0.0,330,wallet,13,279,,14.8,declining,38.6,1,16.9,4,46,3.1,0,false,false,false,iphone,0.0,fast_4g,true,education,310.0,false,bad_experience
